frame,angle,count
92,121.30264912934479,2
93,130.37158613908113,2
94,139.95080454674513,2
95,149.78978203427943,2
96,156.59215733703599,2
97,161.2050515608065,2
98,165.6670628869284,2
99,168.23464295579967,2
100,169.5650180806916,2
101,169.2409534524978,2
102,169.3193546689464,2
103,170.07815803487537,2
104,170.62582043383162,2
105,170.40759825708614,2
106,169.81388500745192,2
107,169.4258122165596,2
108,168.96607024515953,2
109,168.7065885191976,2
110,168.50621300857645,2
111,168.34492837664305,2
112,168.290277707923,2
113,167.5697205859639,2
114,165.22291861700364,2
115,160.45485277651233,2
116,153.1067747894287,2
117,145.3259449025505,2
118,137.15315153923316,2
119,128.75312584777603,2
120,120.68588725670725,2
121,113.6879084167246,2
122,106.37615583673667,2
123,98.65166879843763,2
124,91.15012987673359,2
125,84.57298388408476,3
126,77.17370328411911,3
127,70.30412529885453,3
128,64.58666201978065,3
129,61.48512083911041,3
130,57.61858570126206,3
131,52.63832934526701,3
132,48.732559321437314,3
133,44.79212614107008,3
134,43.25280319319101,3
135,41.615819096463454,3
136,41.005206418653046,3
137,40.909212948444214,3
138,40.96488641709371,3
139,42.7304460581815,3
140,44.70733607535976,3
141,46.12153641064157,3
142,52.55955508343982,3
143,59.228460705001964,3
144,66.08254901739919,3
145,73.65593326045563,3
146,82.61187671133993,3
147,88.30871781805925,3
148,95.9890074948426,3
149,103.68950458942682,3
150,114.13165247633505,3
151,120.21390969459276,3
152,130.0924455910849,3
153,139.04440005437104,3
154,147.78052294792764,3
155,154.86004425626524,3
156,160.05096247253215,3
157,163.22538983652643,3
158,166.9657104060915,3
159,168.65696494404298,3
160,169.53348164959408,3
161,171.15075378414764,3
162,172.41143685872424,3
163,173.05109930905573,3
164,173.18036859610896,3
165,172.26222416286024,3
166,171.48529699458808,3
167,170.78988275985046,3
168,170.18470807801236,3
169,170.08709109107818,3
170,169.88536263427562,3
171,169.73035114867653,3
172,169.72372820641942,3
173,169.53753272849258,3
174,168.22058809036878,3
175,165.1355936729665,3
176,162.26709402122376,3
177,159.9707081945307,3
178,156.02011682183758,3
179,152.99402051964844,3
180,148.18812479372113,3
181,142.2170112001824,3
182,134.85611454037004,3
183,127.75139962144726,3
184,119.62153263689902,3
185,112.87731024419892,3
186,104.93103353057376,3
187,97.97160174028987,3
188,90.60200157329903,3
189,83.37832200977265,4
190,75.4825983769978,4
191,69.73148495368883,4
192,64.08245218509924,4
193,60.196469085949204,4
194,56.941293687031965,4
195,52.052850093755126,4
196,48.50173767749878,4
197,45.51098524740951,4
198,44.95141538073658,4
199,44.0444076248754,4
200,44.33198006092337,4
201,46.215009531864936,4
202,48.913493033727356,4
203,52.265053028222795,4
204,58.5106333370921,4
205,63.870145447328056,4
206,71.20004054091241,4
207,79.78453990750779,4
208,87.11906008196097,4
209,96.41343008451915,4
210,103.78554636483501,4
211,112.80537676248116,4
212,119.58927490950161,4
213,128.63114977240238,4
214,138.5900200108335,4
215,147.31480502085395,4
216,154.20480837881627,4
217,161.8951146293873,4
218,165.892537397459,4
219,171.09970138445985,4
220,173.67523334623738,4
221,176.17693078403417,4
222,176.37120204628263,4
223,176.37036677644195,4
224,176.56640165308932,4
225,177.1482104988922,4
226,176.54020761254435,4
227,176.4452438256855,4
228,176.35085212346164,4
229,176.05494811582622,4
230,175.70618176852756,4
231,175.46616352801095,4
232,174.8610346270981,4
233,172.29568071654506,4
234,169.2542941528864,4
235,166.17175440083503,4
236,161.0937674185201,4
237,153.500533110615,4
238,148.8207517364439,4
239,143.0240229923231,4
240,135.3240350406251,4
241,128.52036284125202,4
242,121.53945170063501,4
243,113.07589457502964,4
244,104.74562553408234,4
245,98.70337784015366,4
246,91.7698968941479,4
247,84.0156358175481,5
248,78.3964701926467,5
249,71.08602138965333,5
250,65.80999943538335,5
251,61.22858781563161,5
252,56.84103039681536,5
253,53.520091419376826,5
254,48.824978723153734,5
255,46.57337933213805,5
256,43.41562332699222,5
257,41.514338317452186,5
258,41.139409188472335,5
259,41.44876584215316,5
260,41.860048311830724,5
261,44.73884164785333,5
262,47.57981270219656,5
263,53.87012830245042,5
264,61.02357317893598,5
265,67.59190314771307,5
266,77.01476838465206,5
267,83.2074721390257,5
268,92.84388277530232,5
269,101.91650015273491,5
270,111.44567663436669,5
271,119.93848747514465,5
272,129.22614591929693,5
273,139.29047980641587,5
274,149.72170350255945,5
275,156.7297166057167,5
276,162.74975194902552,5
277,167.62524964580743,5
278,171.44987589413526,5
279,175.2598047584742,5
280,176.04476189893094,5
281,176.74681118857535,5
282,176.28787504013263,5
283,176.69627768664486,5
284,176.2501506524082,5
285,175.44294394047506,5
286,175.07806625102796,5
287,174.83606981766724,5
288,175.46147675508897,5
289,175.75004389391162,5
290,175.12165332917678,5
291,174.42601111648722,5
292,172.46108233425605,5
293,168.6559026492053,5
294,162.1708519941155,5
295,154.94902296623252,5
296,148.45901933887032,5
297,139.1434080561828,5
298,130.47445370701888,5
299,120.74530122638791,5
300,111.35409036224024,5
301,105.74964975458329,5
302,98.04536372749494,5
303,91.64199874597342,5
304,82.4633383866592,6
305,75.26888147826223,6
306,68.0746242796513,6
307,63.64224835381207,6
308,60.401736105246925,6
309,56.43750139338081,6
310,51.78901448359314,6
311,47.61716857178764,6
312,45.87975748304864,6
313,44.425422899420624,6
314,43.99148193136642,6
315,46.50579634428552,6
316,49.720163538685995,6
317,52.87048104328051,6
318,59.12925798456491,6
319,64.59412471263983,6
320,73.12436010665256,6
321,80.14597159519653,6
322,86.69997108068337,6
323,97.11907385197364,6
324,106.87485851844752,6
325,116.16203192663414,6
326,124.44323329717818,6
327,135.12423843488713,6
328,145.70648461818539,6
329,154.57238759777965,6
330,162.23581630496096,6
331,166.6978607896523,6
332,169.43431029770255,6
333,170.24722501146417,6
334,171.22249909992456,6
335,171.29421676160368,6
336,172.3301450839314,6
