frame,angle,count
363,147.8386684416733,5
364,140.16791323310457,5
365,142.69861496945995,5
366,165.56577254841636,5
367,167.04057935300978,5
368,171.8558018256339,5
369,175.82103601803627,5
370,176.58354986893394,5
371,179.33049297883673,5
372,176.6946475115896,5
373,178.8506284495328,5
374,176.693286027257,5
375,178.63410206772647,5
376,173.49580268032219,5
377,172.0387532757589,5
378,170.9495025867306,5
379,169.13205295969993,5
380,160.81076217453986,5
381,147.81087269805897,5
382,162.5238973574091,5
383,140.14318261615028,5
384,116.38506130565021,5
385,98.06183885998296,5
386,120.07337325585831,5
387,128.81220793116776,5
388,138.09769480972707,5
389,128.25639687178307,5
390,121.21256774175022,5
391,159.18551121107944,5
392,157.65729538098861,5
393,158.43247735327512,5
394,161.4788004060398,5
395,171.36371834192317,5
396,172.17047963535407,5
397,161.87345412064082,5
