frame,angle,count
199,113.51473835557732,6
200,104.7219940923454,6
201,94.06334113714303,6
202,83.9897598671459,6
203,77.65110055746523,6
204,66.65471316633372,6
205,56.00706947903799,7
206,49.73111023108178,7
207,46.706306361220484,7
208,44.85353378137454,7
209,42.21177818043414,7
210,44.89079853544625,7
211,45.592830920604065,7
212,48.04340189659453,7
213,53.79563136985201,7
214,65.95257279221293,7
215,73.62701603740659,7
216,79.27352397291159,7
217,85.94968337015233,7
218,92.59776324674657,7
219,97.65641611407874,7
220,105.2905614241468,7
221,112.13403482219023,7
222,117.31048785026552,7
223,123.21629016338714,7
224,127.31728439156693,7
225,131.0288939575307,7
226,134.1378320478456,7
227,137.9312681822265,7
228,138.62545103310197,7
229,137.6284020425557,7
230,136.01935501742994,7
231,135.19680974383326,7
232,131.67690373151794,7
233,123.73301022548816,7
234,115.01647696648297,7
235,105.22539427827246,7
236,96.33923206806176,7
237,86.8980215227285,7
238,80.61298805838595,7
239,69.53170856701031,7
240,55.84509505441946,8
241,48.529090141075464,8
242,41.75537143677419,8
243,39.2169425910461,8
244,40.137922129997605,8
245,43.05427813667574,8
246,46.38285777581115,8
