frame,angle,count
193,59.915211872059466,2
194,60.35559897787608,2
195,61.842906757452965,2
196,62.69960164906776,2
197,64.65710457363049,2
198,66.16822213820615,2
199,67.90670343605804,2
200,69.75316456225607,2
201,70.62736933759368,2
202,72.20792316006812,2
203,73.64404247485128,2
204,76.14443553388149,2
205,78.8716135753684,2
206,83.74849353658665,2
207,85.15285085544087,2
208,87.62709838992986,2
209,92.23844436369384,2
210,93.49520966140804,2
211,96.32339038744469,2
212,100.87898720154581,2
213,103.76440935895967,2
214,107.4330196578773,2
215,109.91049616771264,2
216,113.32016747692434,2
217,115.24071914435007,2
218,117.52774988804852,2
219,120.61193369213757,2
220,123.68572597907662,2
221,125.11222788380826,2
222,127.77768963064203,2
223,129.01248168796272,2
224,130.90384021471976,2
225,134.06126952817937,2
226,136.05380749128008,2
227,138.56127937650527,2
228,139.69183717769843,2
229,142.32711888142705,2
230,145.9689096138754,2
231,148.38256029681423,2
232,150.2060843001418,2
233,153.280083361539,2
234,155.48889590941496,2
235,157.09173063121355,2
236,159.67708203160223,2
237,161.4697346188951,2
238,163.0445866540877,2
239,164.54843330108355,2
240,165.27126654763302,2
241,166.1284937605401,2
242,166.5597326761767,2
243,166.46135850759973,2
244,166.35350646107258,2
245,166.18434528431462,2
246,166.08490107570165,2
247,166.0936844983138,2
248,166.16703424620206,2
249,166.31996753402765,2
250,166.56410458131634,2
251,166.70443950766642,2
252,166.8126931697465,2
253,166.830976403008,2
254,166.82085514982498,2
255,166.8208936008359,2
256,166.87254359471018,2
257,166.9578430240504,2
258,166.85010589697336,2
259,166.84349909619465,2
260,166.82555193785916,2
261,166.83057514942888,2
262,166.4296556962581,2
263,165.29530601069263,2
